# Wordlist

# DATA
ID	DOCULECT	CONCEPT	SEGMENTS	FORM	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
3872	Cashibo	cassava	ʔ a c̷ a	ʔac̷a	1 7 1 7	AXBZ	HACA	6	6.H.C 6.A.V 6.C.C 6.A.V	2.0 1.5 1.75 0.8	ʔac̷a	0	900
4337	Catuquina	cassava	a c̷ a	ac̷a	7 1 7	XBZ	ACA	7	7.A.V 7.C.C 7.A.V	1.5 1.75 0.8	ac̷a	0	900
4850	Chacobo	cassava	a c̷ a	ac̷a	7 1 7	XBZ	ACA	9	9.A.V 9.C.C 9.A.V	1.5 1.75 0.8	ac̷a	0	900
4851	Chacobo	cassava	k a n a k i	kanaki	1 7 4 7 1 7	AXBYBZ	KANAKI	9	9.K.C 9.A.V 9.N.C 9.A.V 9.K.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kanaki	0	910
5209	Pacavara	cassava	'a c̷ a	'ac̷a	7 1 7	XBZ	ACA	29	29.A.V 29.C.C 29.A.V	1.5 1.75 0.8	'ac̷a	0	900
5566	ShipiboConibo	cassava	a c̷ a	ac̷a	7 1 7	XBZ	ACA	38	38.A.V 38.C.C 38.A.V	1.5 1.75 0.8	ac̷a	0	900
6215	Yaminahua	cassava	yoa	yoa	7	X	Y	41	41.Y.V	1.5	yoa	0	909
6638	Amahuaca	cassava	h á t z a	hátza	3 7 1 3 7	AXBCZ	HATSA	1	1.H.C 1.A.V 1.T.C 1.S.C 1.A.V	2.0 1.5 1.75 1.5 0.8	hátza	0	900
7538	Capanahua	cassava	yo h a	yoha	7 3 7	XBZ	YHA	5	5.Y.V 5.H.C 5.A.V	1.5 1.75 0.8	yoha	0	902
7569	Matis	cassava	a t s a	atsa	7 1 3 7	XBCZ	ATSA	20	20.A.V 20.T.C 20.S.C 20.A.V	1.5 1.75 1.5 0.8	atsa	0	900
9091	Moseten	cassava	o ʔ 'yi	oʔ'yi	7 1 7	XBZ	UHY	26	26.U.V 26.H.C 26.Y.V	1.5 1.75 0.8	oʔ'yi	0	906
9092	Movima	cassava	č i n a ɬ a	čina-ɬa	2 7 4 7 5 7	AXBYBZ	CINALA	27	27.C.C 27.I.V 27.N.C 27.A.V 27.L.C 27.A.V	2.0 1.5 1.75 1.3 1.75 0.8	činaɬa	0	907
9324	Poyanawa	cassava	a t s a	atsa	7 1 3 7	XBCZ	ATSA	31	31.A.V 31.T.C 31.S.C 31.A.V	1.5 1.75 1.5 0.8	atsa	0	900
9525	Tutxiunaua	cassava	a t ç á	atçá	7 1 3 7	XBCZ	ATSA	40	40.A.V 40.T.C 40.S.C 40.A.V	1.5 1.75 1.5 0.8	atçá	0	900
9800	Matses	cassava	p a c h i d	pachid	1 7 1 3 7 1	AXBCYN	PACHIT	21	21.P.C 21.A.V 21.C.C 21.H.C 21.I.V 21.T.c	2.0 1.5 1.75 1.5 1.3 0.8	pachid	0	905
10325	Sharanahua	cassava	yoa	yoa	7	X	Y	37	37.Y.V	1.5	yoa	0	909
10918	Kakataibo	cassava	'a t s a	'atsa	7 1 3 7	XBCZ	ATSA	17	17.A.V 17.T.C 17.S.C 17.A.V	1.5 1.75 1.5 0.8	'atsa	0	900
11441	Isconahua	cassava	a t s a	atsa	7 1 3 7	XBCZ	ATSA	15	15.A.V 15.T.C 15.S.C 15.A.V	1.5 1.75 1.5 0.8	atsa	0	900
#
223	JaunAvo	cat	k ă m a n _ p ü s k a	kăman_püska	1 7 4 7 4 9 1 7 3 1 7	AXBYN_AXMBZ	KAMAN_PYSKA	16	16.K.C 16.A.V 16.M.C 16.A.V 16.N.c 16._._ 16.P.C 16.Y.V 16.S.c 16.K.C 16.A.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.1 1.75 0.8	kăman_püska	0	914
774	Reyesano	cat	m i s̆ i	mis̆i	4 7 3 7	AXBZ	MISI	34	34.M.C 34.I.V 34.S.C 34.I.V	2.0 1.5 1.75 0.8	mis̆i	0	911
972	Araona	cat	m i s i	misi	4 7 3 7	AXBZ	MISI	2	2.M.C 2.I.V 2.S.C 2.I.V	2.0 1.5 1.75 0.8	misi	0	911
1574	Cavinena	cat	m i š i	miši	4 7 3 7	AXBZ	MISI	8	8.M.C 8.I.V 8.S.C 8.I.V	2.0 1.5 1.75 0.8	miši	0	911
2091	EseEjja	cat	m i č i	miči	4 7 2 7	AXBZ	MICI	13	13.M.C 13.I.V 13.C.C 13.I.V	2.0 1.5 1.75 0.8	miči	0	911
2657	HuarayoEseEjja	cat	m i s i	misi	4 7 3 7	AXBZ	MISI	14	14.M.C 14.I.V 14.S.C 14.I.V	2.0 1.5 1.75 0.8	misi	0	911
3094	Tacana	cat	m i š i	miši	4 7 3 7	AXBZ	MISI	39	39.M.C 39.I.V 39.S.C 39.I.V	2.0 1.5 1.75 0.8	miši	0	911
4166	Catuquina	cat	k ɨ c̷ ĩ	kɨc̷ĩ	1 7 1 7	AXBZ	KICI	7	7.K.C 7.I.V 7.C.C 7.I.V	2.0 1.5 1.75 0.8	kɨc̷ĩ	0	912
4655	Chacobo	cat	k a m a n o	kama-no	1 7 4 7 4 7	AXBYBZ	KAMANU	9	9.K.C 9.A.V 9.M.C 9.A.V 9.N.C 9.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kamano	0	913
5337	ShipiboConibo	cat	m i š i t o	mišito	4 7 3 7 1 7	AXBYBZ	MISITU	38	38.M.C 38.I.V 38.S.C 38.I.V 38.T.C 38.U.V	2.0 1.5 1.75 1.3 1.75 0.8	mišito	0	911
6021	Yaminahua	cat	m ĩ š i t o	mĩšito	4 7 3 7 1 7	AXBYBZ	MISITU	41	41.M.C 41.I.V 41.S.C 41.I.V 41.T.C 41.U.V	2.0 1.5 1.75 1.3 1.75 0.8	mĩšito	0	911
6690	Amahuaca	cat	m i s h íí t o	mishííto	4 7 3 3 7 1 7	AXMBYBZ	MISHITU	1	1.M.C 1.I.V 1.S.c 1.H.C 1.I.V 1.T.C 1.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	mishííto	0	911
7241	Capanahua	cat	m i s h o	misho	4 7 3 3 7	AXMBZ	MISHU	5	5.M.C 5.I.V 5.S.c 5.H.C 5.U.V	2.0 1.5 1.1 1.75 0.8	misho	0	911
7953	Chipaya	cat	m i š i	miši	4 7 3 7	AXBZ	MISI	10	10.M.C 10.I.V 10.S.C 10.I.V	2.0 1.5 1.75 0.8	miši	0	911
7954	Moseten	cat	'm i š i	'miši	4 7 3 7	AXBZ	MISI	26	26.M.C 26.I.V 26.S.C 26.I.V	2.0 1.5 1.75 0.8	'miši	0	911
7955	Movima	cat	m i č i	miči	4 7 2 7	AXBZ	MICI	27	27.M.C 27.I.V 27.C.C 27.I.V	2.0 1.5 1.75 0.8	miči	0	911
9462	Poyanawa	cat	x ã d ue w e	xãduewe	3 7 1 7 6 7	AXBYBZ	GATYWE	31	31.G.C 31.A.V 31.T.C 31.Y.V 31.W.C 31.E.V	2.0 1.5 1.75 1.3 1.75 0.8	xãduewe	0	916
10326	Sharanahua	cat	c a t o	cato	1 7 1 7	AXBZ	CATU	37	37.C.C 37.A.V 37.T.C 37.U.V	2.0 1.5 1.75 0.8	cato	0	917
10327	Sharanahua	cat	m i n s h i n	minshin	4 7 4 3 3 7 4	AXLMBYN	MINSHIN	37	37.M.C 37.I.V 37.N.c 37.S.c 37.H.C 37.I.V 37.N.c	2.0 1.5 1.1 1.1 1.75 1.3 0.8	minshin	0	911
10919	Kakataibo	cat	s h u n k u	shunku	3 3 7 4 1 7	ACYMBZ	SHYNKY	17	17.S.C 17.H.C 17.Y.V 17.N.c 17.K.C 17.Y.V	2.0 1.5 1.3 1.1 1.75 0.8	shunku	0	915
#
7956	Chipaya	cause	ḳ a t	-ḳat	1 7 1	AXN	KAT	10	10.K.C 10.A.V 10.T.c	2.0 1.5 0.8	ḳat	0	918
7957	Movima	cause	k au h a m p a	kau-ham-pa	1 7 3 7 4 1 7	AXBYMBZ	KAHAMPA	27	27.K.C 27.A.V 27.H.C 27.A.V 27.M.c 27.P.C 27.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kauhampa	0	919
#
1294	Araona	center or middle	m io s o	mioso	4 7 3 7	AXBZ	MISU	2	2.M.C 2.I.V 2.S.C 2.U.V	2.0 1.5 1.75 0.8	mioso	0	920
1837	Cavinena	center or middle	p a tʸ a	patʸa	1 7 1 7	AXBZ	PATA	8	8.P.C 8.A.V 8.T.C 8.A.V	2.0 1.5 1.75 0.8	patʸa	0	923
1838	Cavinena	center or middle	e k a r e	ekare	7 1 7 5 7	XBYBZ	EKARE	8	8.E.V 8.K.C 8.A.V 8.R.C 8.E.V	1.5 1.75 1.3 1.75 0.8	ekare	0	933
2406	EseEjja	center or middle	eye s a m a h o	eyesamaho	7 3 7 4 7 3 7	XBYBYBZ	ESAMAHU	13	13.E.V 13.S.C 13.A.V 13.M.C 13.A.V 13.H.C 13.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	eyesamaho	0	926
2886	HuarayoEseEjja	center or middle	m i h i x e	mihi-xe	4 7 3 7 3 7	AXBYBZ	MIHIGE	14	14.M.C 14.I.V 14.H.C 14.I.V 14.G.C 14.E.V	2.0 1.5 1.75 1.3 1.75 0.8	mihixe	1	927
3422	Tacana	center or middle	p a ď̶ i	paď̶i	1 7 0 7	AXBZ	PA0I	39	39.P.C 39.A.V 39.0.C 39.I.V	2.0 1.5 1.75 0.8	paď̶i	0	932
3423	Tacana	center or middle	e d o s e t e s o	e-dosete-so	7 1 7 3 7 1 7 3 7	XBYBYBYBZ	ETUSETESU	39	39.E.V 39.T.C 39.U.V 39.S.C 39.E.V 39.T.C 39.E.V 39.S.C 39.U.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	edoseteso	0	935
3956	Cashibo	center or middle	n a p o	napo	4 7 1 7	AXBZ	NAPU	6	6.N.C 6.A.V 6.P.C 6.U.V	2.0 1.5 1.75 0.8	napo	0	921
4434	Catuquina	center or middle	n a k i k oĩ	naki-koĩ	4 7 1 7 1 7	AXBYBZ	NAKIKU	7	7.N.C 7.A.V 7.K.C 7.I.V 7.K.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	nakikoĩ	0	922
4966	Chacobo	center or middle	m a t o r o	matoro	4 7 1 7 5 7	AXBYBZ	MATURU	9	9.M.C 9.A.V 9.T.C 9.U.V 9.R.C 9.U.V	2.0 1.5 1.75 1.3 1.75 0.8	matoro	0	924
5710	ShipiboConibo	center or middle	n a p õ β ɨ k õ	napõβɨkõ	4 7 1 7 3 7 1 7	AXBYBYBZ	NAPUBIKU	38	38.N.C 38.A.V 38.P.C 38.U.V 38.B.C 38.I.V 38.K.C 38.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	napõβɨkõ	0	921
5711	ShipiboConibo	center or middle	m i r io	mirio	4 7 5 7	AXBZ	MIRI	38	38.M.C 38.I.V 38.R.C 38.I.V	2.0 1.5 1.75 0.8	mirio	0	934
6325	Yaminahua	center or middle	n a k i	naki	4 7 1 7	AXBZ	NAKI	41	41.N.C 41.A.V 41.K.C 41.I.V	2.0 1.5 1.75 0.8	naki	0	922
6326	Yaminahua	center or middle	n ɨ̃ ṣ̌ p a k ia	nɨ̃ṣ̌pakia	4 7 3 1 7 1 7	AXMBYBZ	NISPAKI	41	41.N.C 41.I.V 41.S.c 41.P.C 41.A.V 41.K.C 41.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	nɨ̃ṣ̌pakia	0	922
7258	Capanahua	center or middle	n a p o n	napon	4 7 1 7 4	AXBYN	NAPUN	5	5.N.C 5.A.V 5.P.C 5.U.V 5.N.c	2.0 1.5 1.75 1.3 0.8	napon	0	921
8594	Chipaya	center or middle	t ay p i	taypi	1 7 1 7	AXBZ	TAPI	10	10.T.C 10.A.V 10.P.C 10.I.V	2.0 1.5 1.75 0.8	taypi	0	925
8595	Chipaya	center or middle	t ay p i k i š	taypi-kiš	1 7 1 7 1 7 3	AXBYBYN	TAPIKIS	10	10.T.C 10.A.V 10.P.C 10.I.V 10.K.C 10.I.V 10.S.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	taypikiš	0	925
8596	Moseten	center or middle	dʸ a k a ɲ 'ya ʔ	dʸakaɲ'yaʔ	1 7 1 7 4 7 1	AXBYBYN	TAKANYH	26	26.T.C 26.A.V 26.K.C 26.A.V 26.N.C 26.Y.V 26.H.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dʸakaɲ'yaʔ	0	930
8597	Movima	center or middle	t a m p i n̉ n i	tam-pin̉-ni	1 7 4 1 7 4 4 7	AXMBYMBZ	TAMPINNI	27	27.T.C 27.A.V 27.M.c 27.P.C 27.I.V 27.N.c 27.N.C 27.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	tampin̉ni	0	931
10223	Matses	center or middle	m a n a n u c q uio	mananucquio	4 7 4 7 4 7 1 1 7	AXBYBYMBZ	MANANYCKY	21	21.M.C 21.A.V 21.N.C 21.A.V 21.N.C 21.Y.V 21.C.c 21.K.C 21.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	mananucquio	0	929
10920	Kakataibo	center or middle	n ë b ë t s i	nëbëtsi	4 7 1 7 1 3 7	AXBYBCZ	NEPETSI	17	17.N.C 17.E.V 17.P.C 17.E.V 17.T.C 17.S.C 17.I.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	nëbëtsi	0	928
10921	Kakataibo	center or middle	n a p u	napu	4 7 1 7	AXBZ	NAPY	17	17.N.C 17.A.V 17.P.C 17.Y.V	2.0 1.5 1.75 0.8	napu	0	921
#
1145	Araona	chair	e a n i h i	e-ani-hi	7 7 4 7 3 7	XYBYBZ	EANIHI	2	2.E.V 2.A.V 2.N.C 2.I.V 2.H.C 2.I.V	1.5 1.3 1.75 1.3 1.75 0.8	eanihi	0	936
1730	Cavinena	chair	w a r i	wari	6 7 5 7	AXBZ	WARI	8	8.W.C 8.A.V 8.R.C 8.I.V	2.0 1.5 1.75 0.8	wari	0	940
2792	HuarayoEseEjja	chair	e a n i x i	e-ani-xi	7 7 4 7 3 7	XYBYBZ	EANIGI	14	14.E.V 14.A.V 14.N.C 14.I.V 14.G.C 14.I.V	1.5 1.3 1.75 1.3 1.75 0.8	eanixi	0	936
3275	Tacana	chair	a n i o d e	ani-ode	7 4 7 7 1 7	XBYYBZ	ANIUTE	39	39.A.V 39.N.C 39.I.V 39.U.V 39.T.C 39.E.V	1.5 1.75 1.3 1.3 1.75 0.8	aniode	0	946
3855	Cashibo	chair	kʷ ɨ 'n ã	kʷɨ'nã	1 7 4 7	AXBZ	KINA	6	6.K.C 6.I.V 6.N.C 6.A.V	2.0 1.5 1.75 0.8	kʷɨ'nã	0	938
4322	Catuquina	chair	β ɨ ʔ o t i	βɨʔo-ti	3 7 1 7 1 7	AXBYBZ	BIHUTI	7	7.B.C 7.I.V 7.H.C 7.U.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	βɨʔoti	0	939
4830	Chacobo	chair	k ɨ n a n ɨ	kɨnanɨ	1 7 4 7 4 7	AXBYBZ	KINANI	9	9.K.C 9.I.V 9.N.C 9.A.V 9.N.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kɨnanɨ	0	938
5548	ShipiboConibo	chair	ya k a t i	yakati	7 1 7 1 7	XBYBZ	YKATI	38	38.Y.V 38.K.C 38.A.V 38.T.C 38.I.V	1.5 1.75 1.3 1.75 0.8	yakati	0	945
6200	Yaminahua	chair	c̷ ao t i	c̷ao-ti	1 7 1 7	AXBZ	CATI	41	41.C.C 41.A.V 41.T.C 41.I.V	2.0 1.5 1.75 0.8	c̷aoti	0	937
7463	Capanahua	chair	t s a h o t i	tsahoti	1 3 7 3 7 1 7	ACXBYBZ	TSAHUTI	5	5.T.C 5.S.C 5.A.V 5.H.C 5.U.V 5.T.C 5.I.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	tsahoti	0	937
7958	Moseten	chair	b œ ʔ ya 'k i s	bœʔya'kis	1 7 1 7 1 7 3	AXBYBYN	PUHYKIS	26	26.P.C 26.U.V 26.H.C 26.Y.V 26.K.C 26.I.V 26.S.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	bœʔya'kis	0	942
7959	Movima	chair	s iya	siya	3 7	AX	SI	27	27.S.C 27.I.V	2.0 1.5	siya	0	943
10328	Sharanahua	chair	a c a m a q ui _ t s ao t i	acamaqui_tsaoti	7 1 7 4 7 1 7 9 1 3 7 1 7	XBYBYBZ_ACXBZ	ACAMAKY_TSATI	37	37.A.V 37.C.C 37.A.V 37.M.C 37.A.V 37.K.C 37.Y.V 37._._ 37.T.C 37.S.C 37.A.V 37.T.C 37.I.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.5 1.75 0.8	acamaqui_tsaoti	0	944
10329	Sharanahua	chair	t s ao t i	tsaoti	1 3 7 1 7	ACXBZ	TSATI	37	37.T.C 37.S.C 37.A.V 37.T.C 37.I.V	2.0 1.5 1.5 1.75 0.8	tsaoti	0	937
10922	Kakataibo	chair	a n u _ t s o t i	anu_tsoti	7 4 7 9 1 3 7 1 7	XBZ_ACXBZ	ANY_TSUTI	17	17.A.V 17.N.C 17.Y.V 17._._ 17.T.C 17.S.C 17.U.V 17.T.C 17.I.V	1.5 1.75 0.8 0.0 2.0 1.5 1.5 1.75 0.8	anu_tsoti	0	941
#
797	Reyesano	charcoal	t i s̆ e h e	tis̆ehe	1 7 3 7 3 7	AXBYBZ	TISEHE	34	34.T.C 34.I.V 34.S.C 34.E.V 34.H.C 34.E.V	2.0 1.5 1.75 1.3 1.75 0.8	tis̆ehe	0	957
912	Araona	charcoal	t e z i	tezi	1 7 3 7	AXBZ	TESI	2	2.T.C 2.E.V 2.S.C 2.I.V	2.0 1.5 1.75 0.8	tezi	0	947
1524	Cavinena	charcoal	e t i r o s e w e	e-ti-ro-sewe	7 1 7 5 7 3 7 6 7	XBYBYBYBZ	ETIRUSEWE	8	8.E.V 8.T.C 8.I.V 8.R.C 8.U.V 8.S.C 8.E.V 8.W.C 8.E.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	etirosewe	0	950
2029	EseEjja	charcoal	kʷ a k i p o w i	kʷaki-powi	1 7 1 7 1 7 6 7	AXBYBYBZ	KAKIPUWI	13	13.K.C 13.A.V 13.K.C 13.I.V 13.P.C 13.U.V 13.W.C 13.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kʷakipowi	1	952
2030	EseEjja	charcoal	k o x a š ae	koxašae	1 7 3 7 3 7	AXBYBZ	KUGASA	13	13.K.C 13.U.V 13.G.C 13.A.V 13.S.C 13.A.V	2.0 1.5 1.75 1.3 1.75 0.8	koxašae	0	953
2607	HuarayoEseEjja	charcoal	k w a k i k o x a š a	kwaki-koxa-ša	1 6 7 1 7 1 7 3 7 3 7	ACXBYBYBYBZ	KWAKIKUGASA	14	14.K.C 14.W.C 14.A.V 14.K.C 14.I.V 14.K.C 14.U.V 14.G.C 14.A.V 14.S.C 14.A.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	kwakikoxaša	0	953
3037	Tacana	charcoal	e t i ď̶ e	e-tiď̶e	7 1 7 0 7	XBYBZ	ETI0E	39	39.E.V 39.T.C 39.I.V 39.0.C 39.E.V	1.5 1.75 1.3 1.75 0.8	etiď̶e	0	957
3649	Cashibo	charcoal	c̷ i s o	c̷iso	1 7 3 7	AXBZ	CISU	6	6.C.C 6.I.V 6.S.C 6.U.V	2.0 1.5 1.75 0.8	c̷iso	0	949
4110	Catuquina	charcoal	ṣ̌ i ʔ i _ t ɨ s t ɨ	ṣ̌iʔi_tɨstɨ	3 7 1 7 9 1 7 3 1 7	AXBZ_AXMBZ	SIHI_TISTI	7	7.S.C 7.I.V 7.H.C 7.I.V 7._._ 7.T.C 7.I.V 7.S.c 7.T.C 7.I.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	ṣ̌iʔi_tɨstɨ	0	948
4604	Chacobo	charcoal	c̷ i s t ɨ _ m i š n i	c̷istɨ_mišni	1 7 3 1 7 9 4 7 3 4 7	AXMBZ_AXBCZ	CISTI_MISNI	9	9.C.C 9.I.V 9.S.c 9.T.C 9.I.V 9._._ 9.M.C 9.I.V 9.S.C 9.N.C 9.I.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.75 1.5 0.8	c̷istɨ_mišni	0	951
5281	ShipiboConibo	charcoal	c̷ i s t ɨ	c̷istɨ	1 7 3 1 7	AXMBZ	CISTI	38	38.C.C 38.I.V 38.S.c 38.T.C 38.I.V	2.0 1.5 1.1 1.75 0.8	c̷istɨ	0	951
5968	Yaminahua	charcoal	c̷ ɨ s t ɨ	c̷ɨstɨ	1 7 3 1 7	AXMBZ	CISTI	41	41.C.C 41.I.V 41.S.c 41.T.C 41.I.V	2.0 1.5 1.1 1.75 0.8	c̷ɨstɨ	0	951
7093	Capanahua	charcoal	c o h o _ t s i s t e	coho_tsiste	1 7 3 7 9 1 3 7 3 1 7	AXBZ_ACXMBZ	CUHU_TSISTE	5	5.C.C 5.U.V 5.H.C 5.U.V 5._._ 5.T.C 5.S.C 5.I.V 5.S.c 5.T.C 5.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.5 1.1 1.75 0.8	coho_tsiste	0	948
7960	Moseten	charcoal	k œ h	kœh	1 7 3	AXN	KUH	26	26.K.C 26.U.V 26.H.c	2.0 1.5 0.8	kœh	0	955
7961	Movima	charcoal	ɗ e l a kʷ a	ɗe-la-kʷa	1 7 5 7 1 7	AXBYBZ	TELAKA	27	27.T.C 27.E.V 27.L.C 27.A.V 27.K.C 27.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ɗelakʷa	0	956
9801	Matses	charcoal	s i s u	sisu	3 7 3 7	AXBZ	SISY	21	21.S.C 21.I.V 21.S.C 21.Y.V	2.0 1.5 1.75 0.8	sisu	0	949
10923	Kakataibo	charcoal	t s i s u	tsisu	1 3 7 3 7	ACXBZ	TSISY	17	17.T.C 17.S.C 17.I.V 17.S.C 17.Y.V	2.0 1.5 1.5 1.75 0.8	tsisu	0	949
11442	Isconahua	charcoal	t s i m e s	tsimes	1 3 7 4 7 3	ACXBYN	TSIMES	15	15.T.C 15.S.C 15.I.V 15.M.C 15.E.V 15.S.c	2.0 1.5 1.5 1.75 1.3 0.8	tsimes	0	954
#
831	MayorunaFera	cheek	t a n m ou	tanmou	1 7 4 4 7	AXMBZ	TANMU	24	24.T.C 24.A.V 24.N.c 24.M.C 24.U.V	2.0 1.5 1.1 1.75 0.8	tanmou	0	958
1608	Cavinena	cheek	e t a m o	e-tamo	7 1 7 4 7	XBYBZ	ETAMU	8	8.E.V 8.T.C 8.A.V 8.M.C 8.U.V	1.5 1.75 1.3 1.75 0.8	etamo	0	958
2140	EseEjja	cheek	e š e m o	e-šemo	7 3 7 4 7	XBYBZ	ESEMU	13	13.E.V 13.S.C 13.E.V 13.M.C 13.U.V	1.5 1.75 1.3 1.75 0.8	ešemo	1	960
2689	HuarayoEseEjja	cheek	e š e m o ya m i	e-šemo-yami	7 3 7 4 7 7 4 7	XBYBYYBZ	ESEMUYMI	14	14.E.V 14.S.C 14.E.V 14.M.C 14.U.V 14.Y.V 14.M.C 14.I.V	1.5 1.75 1.3 1.75 1.3 1.3 1.75 0.8	ešemoyami	0	960
3138	Tacana	cheek	e h o b o m ei	e-ho-bo-mei	7 3 7 1 7 4 7	XBYBYBZ	EHUPUME	39	39.E.V 39.H.C 39.U.V 39.P.C 39.U.V 39.M.C 39.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ehobomei	0	963
3736	Cashibo	cheek	t a m o	tamo	1 7 4 7	AXBZ	TAMU	6	6.T.C 6.A.V 6.M.C 6.U.V	2.0 1.5 1.75 0.8	tamo	0	958
4201	Catuquina	cheek	t a m o	tamo	1 7 4 7	AXBZ	TAMU	7	7.T.C 7.A.V 7.M.C 7.U.V	2.0 1.5 1.75 0.8	tamo	0	958
4693	Chacobo	cheek	t a m o	ta-mo	1 7 4 7	AXBZ	TAMU	9	9.T.C 9.A.V 9.M.C 9.U.V	2.0 1.5 1.75 0.8	tamo	0	958
5182	Pacavara	cheek	't a m o	'tamo	1 7 4 7	AXBZ	TAMU	29	29.T.C 29.A.V 29.M.C 29.U.V	2.0 1.5 1.75 0.8	'tamo	0	958
5386	ShipiboConibo	cheek	t a m o	tamo	1 7 4 7	AXBZ	TAMU	38	38.T.C 38.A.V 38.M.C 38.U.V	2.0 1.5 1.75 0.8	tamo	0	958
6063	Yaminahua	cheek	t a m o	tamo	1 7 4 7	AXBZ	TAMU	41	41.T.C 41.A.V 41.M.C 41.U.V	2.0 1.5 1.75 0.8	tamo	0	958
6889	Amahuaca	cheek	t a m ó	tamó	1 7 4 7	AXBZ	TAMU	1	1.T.C 1.A.V 1.M.C 1.U.V	2.0 1.5 1.75 0.8	tamó	0	958
7423	Capanahua	cheek	t a m o	tamo	1 7 4 7	AXBZ	TAMU	5	5.T.C 5.A.V 5.M.C 5.U.V	2.0 1.5 1.75 0.8	tamo	0	958
7962	Chipaya	cheek	yu x k _ l a t u	yuxk_latu	7 3 1 9 5 7 1 7	XLN_AXBZ	YGK_LATY	10	10.Y.V 10.G.c 10.K.c 10._._ 10.L.C 10.A.V 10.T.C 10.Y.V	1.5 1.1 0.8 0.0 2.0 1.5 1.75 0.8	yuxk_latu	0	959
7963	Moseten	cheek	ai ɲ	aiɲ	7 4	XN	AN	26	26.A.V 26.N.c	1.5 0.8	aiɲ	0	961
7964	Movima	cheek	p o h r a	poh-ra	1 7 3 5 7	AXBCZ	PUHRA	27	27.P.C 27.U.V 27.H.C 27.R.C 27.A.V	2.0 1.5 1.75 1.5 0.8	pohra	0	962
9420	Poyanawa	cheek	t ã b u	tãbu	1 7 1 7	AXBZ	TAPY	31	31.T.C 31.A.V 31.P.C 31.Y.V	2.0 1.5 1.75 0.8	tãbu	0	958
10330	Sharanahua	cheek	t a m o	tamo	1 7 4 7	AXBZ	TAMU	37	37.T.C 37.A.V 37.M.C 37.U.V	2.0 1.5 1.75 0.8	tamo	0	958
10924	Kakataibo	cheek	t a m u	tamu	1 7 4 7	AXBZ	TAMY	17	17.T.C 17.A.V 17.M.C 17.Y.V	2.0 1.5 1.75 0.8	tamu	0	958
11443	Isconahua	cheek	t a m o	tamo	1 7 4 7	AXBZ	TAMU	15	15.T.C 15.A.V 15.M.C 15.U.V	2.0 1.5 1.75 0.8	tamo	0	958
#
55	Maxuruna	chest	t a k ua	takua	1 7 1 7	AXBZ	TAKY	22	22.T.C 22.A.V 22.K.C 22.Y.V	2.0 1.5 1.75 0.8	takua	0	966
282	Culino	chest	s i t s h ú	sitshú	3 7 1 3 3 7	AXBCBZ	SITSHY	12	12.S.C 12.I.V 12.T.C 12.S.C 12.H.C 12.Y.V	2.0 1.5 1.75 1.5 1.75 0.8	sitshú	0	968
488	Mabenaro	chest	t h a t h a	thatha	1 3 7 1 3 7	ACXBCZ	THATHA	18	18.T.C 18.H.C 18.A.V 18.T.C 18.H.C 18.A.V	2.0 1.5 1.5 1.75 1.5 0.8	thatha	0	964
582	Sapibokona	chest	e c h e r ù	echerù	7 1 3 7 5 7	XBCYBZ	ECHERY	35	35.E.V 35.C.C 35.H.C 35.E.V 35.R.C 35.Y.V	1.5 1.75 1.5 1.3 1.75 0.8	echerù	0	970
